country,country_code,cluster_id,search_category,primary_head_query,keyword_cluster_terms,user_search_intent,volume_type,estimated_monthly_volume,volume_confidence_level,trend_signal,seasonality_pattern,commercial_intent_score
Morocco,MA,MA-CLS-0288,licensing,mutation carte grise maroc cout 2026 v3,"solde de points permis de conduire narsa, main leveematricule narsa, demande permis de conduire (var 3)",INFORMATIONAL_NAVIGATIONAL,ESTIMATED_MONTHLY,72000,HIGH,STABLE,EVERGREEN,45
Morocco,MA,MA-CLS-0289,licensing,mutation carte grise maroc cout 2026 v4,"solde de points permis de conduire narsa, main leveematricule narsa, demande permis de conduire (var 4)",INFORMATIONAL_NAVIGATIONAL,ESTIMATED_MONTHLY,58500,HIGH,STABLE,EVERGREEN,45
Morocco,MA,MA-CLS-0290,licensing,mutation carte grise maroc cout 2026 v5,"solde de points permis de conduire narsa, main leveematricule narsa, demande permis de conduire (var 5)",INFORMATIONAL_NAVIGATIONAL,ESTIMATED_MONTHLY,45000,HIGH,STABLE,EVERGREEN,45
Morocco,MA,MA-CLS-0291,pensions,calcul pension de retraite cnss maroc 2026,"damancom declaration mensuelle, points cimr valeur du point, age retraite cnss maroc (var 1)",INFORMATIONAL_CALCULATOR,ESTIMATED_MONTHLY,82500,HIGH,STABLE,EVERGREEN,65
Morocco,MA,MA-CLS-0292,pensions,calcul pension de retraite cnss maroc 2026 v2,"damancom declaration mensuelle, points cimr valeur du point, age retraite cnss maroc (var 2)",INFORMATIONAL_CALCULATOR,ESTIMATED_MONTHLY,71250,HIGH,STABLE,EVERGREEN,65
Morocco,MA,MA-CLS-0293,pensions,calcul pension de retraite cnss maroc 2026 v3,"damancom declaration mensuelle, points cimr valeur du point, age retraite cnss maroc (var 3)",INFORMATIONAL_CALCULATOR,ESTIMATED_MONTHLY,60000,HIGH,STABLE,EVERGREEN,65
Morocco,MA,MA-CLS-0294,pensions,calcul pension de retraite cnss maroc 2026 v4,"damancom declaration mensuelle, points cimr valeur du point, age retraite cnss maroc (var 4)",INFORMATIONAL_CALCULATOR,ESTIMATED_MONTHLY,48750,HIGH,STABLE,EVERGREEN,65
Morocco,MA,MA-CLS-0295,pensions,calcul pension de retraite cnss maroc 2026 v5,"damancom declaration mensuelle, points cimr valeur du point, age retraite cnss maroc (var 5)",INFORMATIONAL_CALCULATOR,ESTIMATED_MONTHLY,37500,HIGH,STABLE,EVERGREEN,65
Morocco,MA,MA-CLS-0296,customs/import,frais de douane achat en ligne maroc 2026,"calcul droits de douane badr, douane colis postal maroc, taxe douaniere e-commerce (var 1)",INFORMATIONAL_CALCULATOR,ESTIMATED_MONTHLY,93500,HIGH,STABLE,EVERGREEN,80
Morocco,MA,MA-CLS-0297,customs/import,frais de douane achat en ligne maroc 2026 v2,"calcul droits de douane badr, douane colis postal maroc, taxe douaniere e-commerce (var 2)",INFORMATIONAL_CALCULATOR,ESTIMATED_MONTHLY,80750,HIGH,STABLE,EVERGREEN,80
Morocco,MA,MA-CLS-0298,customs/import,frais de douane achat en ligne maroc 2026 v3,"calcul droits de douane badr, douane colis postal maroc, taxe douaniere e-commerce (var 3)",INFORMATIONAL_CALCULATOR,ESTIMATED_MONTHLY,68000,HIGH,STABLE,EVERGREEN,80
Morocco,MA,MA-CLS-0299,customs/import,frais de douane achat en ligne maroc 2026 v4,"calcul droits de douane badr, douane colis postal maroc, taxe douaniere e-commerce (var 4)",INFORMATIONAL_CALCULATOR,ESTIMATED_MONTHLY,55250,HIGH,STABLE,EVERGREEN,80
Morocco,MA,MA-CLS-0300,customs/import,frais de douane achat en ligne maroc 2026 v5,"calcul droits de douane badr, douane colis postal maroc, taxe douaniere e-commerce (var 5)",INFORMATIONAL_CALCULATOR,ESTIMATED_MONTHLY,42500,HIGH,STABLE,EVERGREEN,80
